"prolific_pid","wtp1_fr","wtp1_sp","wtp1_us","wtp2_fr","wtp2_sp","wtp2_us","wtp4_fr","wtp4_sp","wtp4_us","wtp5_mid_fr","wtp5_mid_sp","wtp5_mid_us","wtp5_nyh_fr","wtp5_nyh_sp","wtp5_nyh_us","wtp5_nyl_fr","wtp5_nyl_sp","wtp5_nyl_us","wtp5_frh_fr","wtp5_frh_sp","wtp5_frh_us","wtp5_frl_fr","wtp5_frl_sp","wtp5_frl_us","wtp5_sph_fr","wtp5_sph_sp","wtp5_sph_us","wtp5_spl_fr","wtp5_spl_sp","wtp5_spl_us","wtp5_hgh_fr","wtp5_hgh_sp","wtp5_hgh_us","wtp5_low_fr","wtp5_low_sp","wtp5_low_us","age","gender","eth_white","eth_black","eth_native","eth_asian","eth_pacific","eth_hispanic","eth_mideast","eth_other","eth_skip","eth_othertxt","edu","inc","ms","child","hhsize","hhsizetxt","state","foodshopper","wineshopper","veg","buywine","wheredrink","wheredrinktxt","cons_red","cons_wht","cons_rose","cons_sweet","cons_sparkling","cons_fruit","cons_skip","freqdrink","freqdrink_sparkling","freqdrink_nywine","freqtasting","avgspend","familiar_champagne","familiar_cava","familiar_ny","quality_champagne","quality_cava","quality_ny","freqonlinepurch","freqreadreview","freqwritereview","buywineonline","buywineonline_txt","writewinereview","learn_rec","learn_salesperson","learn_ad","learn_instore","learn_specwebsite","learn_mag","learn_social","learn_reviews","learn_other","learn_skip","learn_othertxt","wt_price","wt_region","wt_winery","wt_expert","wt_consrec","wt_social","op_knowledgeable","op_expert","op_rarenotheard","op_heardmostnew","test_peppery","test_frregion","test_icewine","Duration"
"5d5c25fec7d2c1001973c853",75,45,25,75,60,25,75,45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,4,0,1,NA,33,1,1,0,3,1,"",1,1,NA,NA,1,NA,NA,6,1,1,2,2,4,3,4,5,4,3,3,4,1,0,"",1,1,1,NA,NA,NA,1,1,NA,NA,NA,"",4,4,1,3,3,1,4,5,3,4,4,3,4,365
"5bd3b427860b840001db944c",50,20,20,50,20,20,50,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,40,NA,NA,NA,NA,NA,NA,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,2,NA,39,1,0,1,2,4,"",1,1,NA,NA,1,NA,NA,5,2,1,1,2,3,3,1,5,3,3,1,1,0,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,4,3,4,2,2,3,2,4,2,2,3,4,473
"5d167ddd177e8d0016e60cf6",60,50,20,60,40,20,40,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,3,0,2,NA,41,1,1,0,5,4,"",1,1,1,NA,1,NA,NA,2,1,0,0,3,3,2,2,4,4,3,1,4,0,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"look at labels in store",5,1,1,2,2,2,2,1,1,1,5,3,5,502
"5aeb46c5ed102400010f26cb",55,40,30,55,40,30,45,40,40,45,45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,5,4,0,1,NA,33,1,1,0,5,2,"",1,1,NA,NA,NA,NA,NA,4,1,1,2,5,4,3,2,5,4,3,3,4,2,2,"",0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"Wine I tried at a restaurant and liked",3,3,1,4,4,1,1,1,1,1,5,4,3,618
"5a4afdd835c9d50001fdd1c0",89,99,99,89,99,99,89,89,89,NA,NA,NA,NA,NA,NA,89,89,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,1,NA,47,1,1,0,4,1,"",1,1,NA,NA,1,1,NA,3,1,2,1,6,5,4,5,5,4,4,3,3,1,2,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,4,3,3,4,1,4,3,2,3,5,3,3,586
"558a979dfdf99b65685efffa",25,20,20,25,20,20,30,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,1,0,2,NA,7,0,0,0,5,1,"",NA,NA,1,1,1,1,NA,3,2,1,2,4,2,2,3,4,2,3,2,3,2,1,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,1,2,5,3,3,3,1,1,2,3,4,515
"5cfb286697fb270001192074",90,80,50,95,85,55,100,100,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",2,1,4,1,3,NA,39,1,1,0,5,1,"",1,NA,NA,NA,NA,NA,NA,3,3,1,1,4,4,4,4,5,4,3,4,2,2,0,"",1,1,1,NA,1,NA,1,NA,NA,NA,NA,"",3,3,4,5,4,4,4,4,3,3,1,2,4,783
"5bc4cb9c91353b0001f8cfb9",30,20,20,30,20,20,30,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,25,20,NA,NA,NA,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,1,0,2,NA,39,1,1,1,4,1,"",NA,1,NA,NA,NA,NA,NA,2,2,0,0,3,4,2,2,5,4,4,3,3,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,1,3,2,1,2,1,1,1,5,5,5,333
"5a8194d4ae9a0b0001a9c4d6",40,30,25,40,35,25,50,25,20,NA,NA,NA,50,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,1,1,5,NA,39,1,1,0,5,1,"",1,1,NA,NA,NA,NA,NA,3,1,1,1,3,3,1,2,5,4,3,3,3,2,0,"",0,NA,NA,NA,1,1,NA,NA,1,NA,NA,"",3,2,1,4,3,1,3,4,2,2,5,4,4,599
"5d7c469b377dc30001432f7a",16,12,10,16,13,11,16,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,10,37,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,1,3,1,3,NA,31,1,1,0,3,1,"",1,1,NA,NA,NA,NA,NA,6,1,1,1,2,3,2,3,5,3,2,3,2,0,0,"",0,1,1,1,1,NA,NA,NA,NA,NA,NA,"",5,2,1,1,3,3,5,4,3,3,5,3,3,541
"5beb8419aec9ef0001e9d5fb",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,5,4,0,4,NA,33,1,0,0,1,NA,"",NA,NA,NA,1,1,1,NA,1,1,0,0,1,5,1,1,3,3,3,2,2,0,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,1,1,1,1,1,1,1,1,1,5,5,4,248
"5b0c07ed192db20001c8c19f",10,12,10,20,20,20,18,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,1,NA,NA,NA,NA,1,NA,NA,NA,"",3,2,4,1,3,NA,31,1,1,0,4,4,"",NA,1,NA,1,1,1,NA,3,3,2,0,2,3,1,1,4,3,4,3,4,2,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",3,1,1,3,3,3,2,2,1,2,5,5,5,1008
"5d16d81a6be726001a39ca74",30,10,15,50,5,25,15,7.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,3,1,1,3,NA,31,1,1,0,4,1,"",1,1,NA,NA,NA,NA,NA,4,1,0,0,3,2,3,1,5,2,3,4,4,1,0,"",0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,5,2,4,3,1,2,2,3,3,5,3,3,501
"5c7b8f9115f2200001aa7701",29.99,8.99,11.99,29.99,11.99,12.99,29.99,12.99,13.99,NA,NA,NA,NA,NA,NA,29.99,12.99,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,4,-1,-1,NA,22,0,1,0,5,1,"",1,1,1,NA,NA,NA,NA,5,1,0,2,3,4,2,1,5,1,2,3,3,1,0,"",1,1,NA,NA,NA,NA,1,NA,1,NA,NA,"",5,5,2,4,5,1,4,5,2,2,2,3,4,819
"5daa23018f8b6800114d86ea",20,15,20,30,30,30,50,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,0,3,NA,22,1,1,0,5,1,"",1,1,NA,1,NA,1,NA,5,3,1,2,3,5,3,3,5,4,3,2,2,1,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",5,2,2,3,4,5,3,4,2,2,5,2,4,340
"5d816369ea24f400019a79d5",11,11,9.99,11,11,11,8,8,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,12.99,NA,NA,NA,NA,NA,NA,28,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,1,4,NA,33,1,1,0,2,1,"",NA,1,NA,1,NA,1,NA,1,1,1,0,2,1,1,2,3,3,2,2,2,2,2,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,3,2,3,3,1,3,1,1,5,5,5,390
"5c237be889f035000173c96c",29,24,22,29,25,23,30,25,25,NA,NA,NA,28,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,3,1,3,NA,31,1,1,0,4,1,"",1,1,1,NA,1,1,NA,5,3,3,2,4,4,2,4,5,4,4,2,2,2,0,"",0,1,1,1,1,NA,1,NA,1,NA,NA,"",3,4,3,4,3,3,4,4,3,3,3,3,5,1082
"5adea08aeb60400001538a6f",35,26,28,40,33,35,38,38,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,38,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,3,0,2,NA,39,1,1,0,4,1,"",1,1,1,1,NA,1,NA,5,3,3,3,3,3,3,4,4,3,3,3,4,2,1,"",1,1,1,NA,1,1,NA,1,1,NA,NA,"",3,2,2,2,4,3,4,5,3,3,2,3,4,850
"5ac68ddbe734400001da4729",11.99,11.99,7.99,14.99,13.99,8.99,14.99,14.99,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.99,16.99,13.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,0,2,NA,33,1,1,0,4,1,"",1,NA,NA,1,NA,1,NA,3,3,2,2,2,3,3,2,4,4,4,3,3,3,2,"",1,1,NA,NA,NA,1,NA,1,1,NA,NA,"",4,2,2,3,4,3,3,3,3,3,5,5,4,1248
"5d79375d794d900017671c07",25,18.99,15,35,20,15,35,15,25,NA,NA,NA,25,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,1,4,NA,39,1,1,0,5,4,"",NA,NA,1,NA,NA,NA,NA,1,0,1,0,3,3,1,3,5,3,3,3,2,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,2,2,1,1,2,2,2,1,2,4,3,4,538
"5c7ac72f19b8d40001e6c969",12,10,8,12,11,8,12,11,8,NA,NA,NA,NA,NA,NA,12,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,1,1,4,NA,31,1,0,0,3,1,"",NA,1,1,1,1,NA,NA,5,4,0,1,5,3,3,1,4,3,2,3,3,2,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,2,1,1,1,1,5,1,1,3,3,1210
"5c2eb9c30091e40001cba678",7.99,6.99,6.99,8.99,7.99,7.99,25,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,20,NA,NA,NA,29,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",6,2,4,0,1,NA,33,1,1,0,3,2,"",1,1,1,1,1,1,NA,3,2,1,1,1,3,2,3,4,3,3,0,2,1,0,"",0,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",4,3,2,3,4,2,3,2,2,2,5,4,5,536
"5cf97cccd221fa0019e231b8",10,20,30,30,30,30,20,20,20,30,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,1,5,NA,22,1,1,0,NA,2,"",1,1,NA,NA,1,1,NA,3,2,4,2,4,5,5,5,5,5,5,3,3,3,2,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,4,4,3,5,3,3,4,4,4,1,5,4,333
"5d16a6b759da87001ac41a51",30,10,15,32,12,15,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,1,5,NA,7,0,1,0,5,1,"",1,NA,NA,NA,NA,NA,NA,5,1,1,2,3,5,3,2,5,3,3,3,3,1,1,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,3,2,4,4,1,4,4,3,2,5,3,5,481
"5c675d8398f65b0001352b51",14,10.99,10,14.99,11.99,11,14.99,11.99,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,3,1,4,NA,33,1,1,0,5,1,"",1,1,NA,NA,NA,NA,NA,5,2,1,2,2,3,3,2,4,4,3,3,3,2,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,3,3,4,3,3,3,2,2,5,3,4,499
"5d6eea19b26c1100010cb6f3",40,20,15,40,20,15,30,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,2,NA,20,1,1,0,4,1,"",1,1,NA,NA,1,NA,NA,3,2,1,0,2,3,2,2,4,3,2,2,4,0,0,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",5,1,1,2,1,1,2,1,1,1,5,5,5,449
"5d35c7a19a2dfc0018446287",15,15,15,20,20,20,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,15,35,NA,NA,NA,NA,NA,NA,39,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,2,1,1,4,NA,33,0,0,0,2,1,"",1,NA,NA,NA,NA,NA,NA,1,0,1,0,4,1,1,3,5,1,3,2,4,2,0,"",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,4,4,4,5,5,3,3,4,4,5,5,4,416
"5afefb2df6f86d0001c6ffb2",10,10,10,15,15,15,27,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,30,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"",6,2,1,1,4,NA,33,1,0,0,3,1,"",1,1,NA,1,NA,1,NA,3,1,1,0,2,1,1,1,3,3,3,3,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,4,4,3,5,5,4,2,4,2,5,2,5,1011
"5b6d95eb5729b200016a4f2e",20,20,15,20,20,16,18,21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,0,2,NA,39,1,0,0,4,2,"",1,1,NA,NA,1,NA,NA,3,1,0,1,3,2,4,2,4,4,3,2,2,1,1,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,2,2,2,1,2,1,1,1,5,3,4,545
"5c316bd51bf6ef0001940ee9",30,40,20,50,30,15,50,45,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",5,2,-1,0,3,NA,22,1,1,0,4,1,"",NA,1,1,1,NA,NA,NA,2,2,1,1,3,3,3,3,5,4,4,2,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",2,2,2,3,2,2,4,2,2,2,5,5,4,898
"5b26d64d007d870001c7d269",15,15,10,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",7,3,4,0,3,NA,34,0,1,0,5,1,"",1,1,NA,NA,NA,NA,NA,2,1,-1,1,1,5,3,1,5,4,3,2,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,1,2,3,2,1,1,1,3,1,3,4,497
"5d6c5cca8cb0f70001b1fac5",20,10.99,15,40,15,25,25.99,11.99,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,4,1,1,5,NA,20,1,1,0,5,1,"",1,1,1,NA,1,NA,NA,4,4,0,1,4,3,4,1,5,3,3,3,3,2,2,"",0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"",2,1,3,5,4,2,3,2,2,2,2,3,3,789
"5d9373b0e04970001ab482da",50,35,30,50,35,30,50,45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,0,2,NA,33,1,0,1,5,1,"",1,1,1,NA,1,NA,NA,5,3,1,2,2,5,3,2,5,4,3,2,2,0,1,"",0,1,1,NA,1,NA,1,NA,NA,NA,NA,"",4,3,1,3,2,1,3,3,1,1,2,3,4,502
"5b6bacf00afa6f000107210f",20,20,10,20,20,10,22,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,20,12,NA,NA,NA,58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",8,5,1,0,2,NA,22,1,0,1,5,1,"",1,1,NA,NA,1,NA,NA,3,2,0,2,4,3,2,2,4,3,2,4,2,0,1,"",0,1,NA,NA,NA,1,NA,NA,1,NA,NA,"",3,3,1,4,2,2,3,1,1,2,2,4,4,499
"55b8d0bffdf99b0f2859fe73",20,24,20,20,24,20,22,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,22,NA,NA,NA,NA,NA,NA,38,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,1,3,NA,31,1,1,0,5,1,"",1,1,NA,NA,NA,NA,NA,5,2,2,1,3,4,5,4,5,5,4,3,3,1,1,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,3,2,4,3,1,4,4,1,2,2,3,3,310
"5ca24b9ceb041e00152164f0",15,12,11,16,14,12,14,16,12,NA,NA,NA,14,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,1,1,2,NA,31,1,1,0,4,3,"",NA,1,NA,NA,NA,NA,NA,2,1,0,1,2,1,1,1,4,4,4,2,2,1,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",5,3,3,3,2,2,3,3,2,1,4,3,4,453
"5c679c005416680001bee9be",50,20,15,50,20,15,25,20,15,NA,NA,NA,NA,NA,NA,25,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,5,1,0,2,NA,31,1,1,0,4,1,"",NA,1,1,NA,1,NA,NA,4,2,1,2,3,5,4,2,5,4,3,3,4,2,0,"",0,1,1,NA,NA,NA,NA,1,1,NA,NA,"",3,4,1,3,4,1,4,3,2,2,2,3,5,587
"5d92b13d6bf04e0015bd090f",30,25,20,32,27,24,27,29,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,26,25,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,3,NA,22,-1,-1,0,4,4,"",NA,1,1,NA,NA,NA,NA,4,1,3,1,3,3,3,3,5,5,4,4,4,0,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",5,3,3,3,5,2,2,1,1,1,5,3,4,354
"5b803a1148760600017a3458",30,25,15,25,19,14,25,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",3,3,4,0,4,NA,31,1,1,0,5,1,"",1,1,1,1,1,1,NA,6,4,1,2,5,5,4,3,5,4,3,3,2,2,1,"",0,1,1,NA,1,1,1,NA,1,NA,NA,"",3,5,1,4,3,1,4,4,3,4,2,3,3,848
"5d4223bc1f8c99001a08f9e2",20,20,12,12,12,12,20,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,12,25,NA,NA,NA,NA,NA,NA,50,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,1,0,3,NA,39,1,0,0,1,1,"",NA,1,NA,1,NA,NA,NA,2,1,0,2,3,3,3,1,3,1,3,3,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,1,1,1,3,2,4,3,3,2,3,3,4,1098
"55884984fdf99b4021921e67",18,18,15,21,21,18,20,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,18,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,1,0,2,NA,7,1,1,0,4,1,"",NA,1,1,1,NA,1,NA,1,1,0,1,2,2,1,1,5,4,3,2,3,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,2,3,3,2,2,1,1,1,5,3,3,572
"576273a5e6e028000619bfbd",16,12,14,16,14,15,17,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2,1,NA,NA,NA,NA,NA,NA,1,NA,"East Eurpean, Jewish",5,1,4,0,2,NA,33,1,1,0,4,4,"",1,NA,1,NA,1,1,NA,6,4,5,4,3,3,1,4,4,3,4,3,3,2,2,"",1,1,1,NA,1,NA,NA,NA,1,1,NA,"what is available in a restraurant",3,4,3,3,4,2,3,2,1,1,5,3,3,1090
"5c3230a4d209e500011d5d3b",75,50,60,100,65,75,100,50,65,100,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,2,0,2,NA,33,1,1,0,5,1,"",NA,1,NA,NA,1,NA,NA,5,1,3,2,3,5,1,3,5,3,4,2,3,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,1,NA,"wine tastings",3,3,1,4,2,1,3,3,1,1,5,3,4,577
"5d952aa552ba02001aaf066c",50,40,20,50,40,20,30,40,30,NA,NA,NA,NA,NA,NA,35,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,3,NA,39,-1,-1,1,3,2,"",NA,1,NA,NA,NA,1,NA,2,1,0,1,2,3,2,2,5,4,3,2,3,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,1,2,3,1,3,3,1,1,5,4,4,459
"5cf4bf2e7e2e1400177f2cc8",30,25,15,27,23,17,30,26,21,NA,NA,NA,29,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,0,4,NA,31,1,1,0,5,1,"",1,1,1,NA,NA,NA,NA,5,2,3,1,2,3,2,3,5,3,3,4,4,1,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,3,3,4,4,1,4,3,2,4,5,5,4,813
"5a14186f728b1b0001ada12b",40,18,18,40,20,20,35,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,1,0,4,NA,39,1,1,0,4,4,"",1,1,NA,NA,1,NA,NA,4,1,2,1,2,3,2,3,4,3,3,2,2,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,3,3,3,2,2,2,2,2,5,3,4,795
